Hourly Obs
Month/Year: 08/2015
Station Location: CHICAGO O'HARE INTERNATIONAL AIRPORT (94846)
Lat: 41.995
Lon: -87.933
Elev: 662 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
94846,20150815,0651,11,FEW047 FEW060, ,10.00, , , ,72, ,22.2, ,66, ,19.0, ,63, ,17.2, , 73, , 5, ,VR , , , ,29.41, , , , , ,30.12, ,AA, , , ,30.14, 
94846,20150815,0751,11,SCT047 SCT060, ,10.00, , , ,76, ,24.4, ,69, ,20.5, ,65, ,18.3, , 69, , 6, ,260, , , ,29.41, , , , , ,30.12, ,AA, , , ,30.14, 
94846,20150815,0851,11,FEW047CB FEW060 SCT150, ,10.00, , , ,79, ,26.1, ,71, ,21.7, ,67, ,19.4, , 67, , 7, ,240, , , ,29.41, , , , , ,30.13, ,AA, , , ,30.14, 
94846,20150815,0951,11,FEW047 FEW150, ,10.00, , , ,82, ,27.8, ,73, ,22.8, ,69, ,20.6, , 65, , 6, ,VR , , , ,29.41, , , , , ,30.12, ,AA, , , ,30.13, 
94846,20150815,1051,11,FEW045, ,10.00, , , ,84, ,28.9, ,74, ,23.5, ,70, ,21.1, , 63, , 5, ,VR , , , ,29.39, , , , , ,30.10, ,AA, , , ,30.12, 
94846,20150815,1151,11,SCT045, ,10.00, , , ,87, ,30.6, ,76, ,24.7, ,72, ,22.2, , 61, , 7, ,260, , , ,29.39, , , , , ,30.09, ,AA, , , ,30.11, 
94846,20150815,1251,11,SCT037 BKN048, ,10.00, , , ,88, ,31.1, ,76, ,24.1, ,70, ,21.1, , 55, , 8, ,220, , , ,29.36, , , , , ,30.06, ,AA, , , ,30.08, 
94846,20150815,1351,11,SCT039CB SCT060 BKN250, ,10.00, , , ,90, ,32.2, ,75, ,24.1, ,69, ,20.6, , 50, , 3, ,290, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, 
94846,20150815,1426,11,SCT040CB SCT085 BKN250, ,10.00, ,TS, ,91, ,32.8,s,77, ,24.9, ,71, ,21.7, , 52, ,11, ,090, , , ,29.33, , , , , ,M, ,SP, , , ,30.05, 
94846,20150815,1451,11,SCT040CB BKN060, ,10.00, , , ,83, ,28.3, ,74, ,23.3, ,70, ,21.1, , 65, ,11, ,130, , , ,29.33, , , , , ,30.04, ,AA, ,  T, ,30.05, 
94846,20150815,1551,11,FEW026 SCT040CB,s,10.00, , , ,77, ,25.0, ,74, ,23.4, ,73, ,22.8, , 88, , 6, ,280, , , ,29.35, , , , , ,30.06, ,AA, ,0.14, ,30.07, 
94846,20150815,1612,11,FEW043 SCT065 BKN110, ,10.00, , , ,76, ,24.4, ,72, ,22.2, ,70, ,21.1, , 82, , 9, ,340, , , ,29.37, , , , , ,M, ,SP, , , ,30.09, 
94846,20150815,1651,11,SCT055 SCT090 BKN150, ,10.00, , , ,78, ,25.6, ,72, ,22.2, ,69, ,20.6, , 74, , 0, ,000, , , ,29.37, , , , , ,30.07, ,AA, ,  T, ,30.09, 
94846,20150815,1751,11,FEW050 SCT090 SCT200, ,10.00, , , ,79, ,26.1, ,74, ,23.0, ,71, ,21.7, , 77, , 3, ,210, , , ,29.36, , , , , ,30.06, ,AA, , , ,30.08, 
94846,20150815,1851,11,FEW045 FEW250, ,10.00, , , ,78, ,25.6, ,74, ,23.2, ,72, ,22.2, , 82, , 0, ,000, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, 
94846,20150815,1951,11,CLR, ,10.00, , , ,75, ,23.9, ,73, ,22.7, ,72, ,22.2, , 90, , 5, ,160, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150815,2051,11,CLR, ,10.00, , , ,75, ,23.9, ,72, ,22.0, ,70, ,21.1, , 85, , 7, ,190, , , ,29.37, , , , , ,30.07, ,AA, , , ,30.09, 
94846,20150815,2151,11,CLR, ,10.00, , , ,75, ,23.9, ,72, ,22.0, ,70, ,21.1, , 85, , 6, ,210, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, 
94846,20150815,2251,11,CLR, ,10.00, , , ,74, ,23.3, ,71, ,21.8, ,70, ,21.1, , 87, , 3, ,200, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, 
94846,20150815,2351,11,CLR, ,10.00, , , ,74, ,23.3, ,71, ,21.8, ,70, ,21.1, , 87, , 3, ,240, , , ,29.37, , , , , ,30.08, ,AA, , , ,30.09, 
94846,20150816,0051,11,CLR, , 9.00, , , ,73, ,22.8, ,71, ,21.6, ,70, ,21.1, , 90, , 5, ,190, , , ,29.37, , , , , ,30.07, ,AA, , , ,30.09, 
94846,20150816,0151,11,CLR, , 9.00, , , ,71, ,21.7, ,70, ,20.9, ,69, ,20.6, , 93, , 0, ,000, , , ,29.36, , , , , ,30.06, ,AA, , , ,30.08, 
94846,20150816,0251,11,CLR, , 8.00, , , ,72, ,22.2, ,71, ,21.4, ,70, ,21.1, , 93, , 6, ,220, , , ,29.35, , , , , ,30.05, ,AA, , , ,30.07, 
94846,20150816,0351,11,CLR, , 8.00, , , ,71, ,21.7, ,70, ,20.9, ,69, ,20.6, , 93, , 0, ,000, , , ,29.35, , , , , ,30.05, ,AA, , , ,30.07, 
94846,20150816,0451,11,FEW250, ,10.00, , , ,71, ,21.7, ,70, ,20.9, ,69, ,20.6, , 93, , 3, ,220, , , ,29.38, , , , , ,30.09, ,AA, , , ,30.10, 
94846,20150816,0551,11,FEW040 SCT250, , 8.00, , , ,72, ,22.2, ,71, ,21.4, ,70, ,21.1, , 93, , 0, ,000, , , ,29.39, , , , , ,30.11, ,AA, , , ,30.12, 
94846,20150816,0651,11,FEW040 FEW250, , 8.00, , , ,75, ,23.9, ,72, ,22.3, ,71, ,21.7, , 87, , 5, ,260, , , ,29.41, , , , , ,30.11, ,AA, , , ,30.13, 
94846,20150816,0751,11,FEW040 FEW250, ,10.00, , , ,79, ,26.1, ,74, ,23.0, ,71, ,21.7, , 77, , 6, ,210, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.12, 
94846,20150816,0851,11,FEW040 FEW250, ,10.00, , , ,82, ,27.8, ,74, ,23.5, ,71, ,21.7, , 69, , 7, ,210, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, 
94846,20150816,0951,11,BKN033 BKN042, ,10.00, , , ,84, ,28.9, ,74, ,23.2, ,69, ,20.6, , 61, , 9, ,230, , , ,29.39, , , , , ,30.10, ,AA, , , ,30.11, 
94846,20150816,1051,11,BKN037 BKN049, ,10.00, , , ,85, ,29.4, ,74, ,23.3, ,69, ,20.6, , 59, , 8, ,240, , , ,29.39, , , , , ,30.09, ,AA, , , ,30.11, 
94846,20150816,1151,11,SCT044 SCT055, ,10.00, , , ,87, ,30.6, ,73, ,23.0, ,67, ,19.4, , 52, , 7, ,240, , , ,29.37, , , , , ,30.07, ,AA, , , ,30.09, 
94846,20150816,1251,11,SCT049 SCT060, ,10.00, , , ,88, ,31.1, ,74, ,23.1, ,67, ,19.4, , 50, ,10, ,220, , , ,29.35, , , , , ,30.06, ,AA, , , ,30.07, 
94846,20150816,1351,11,SCT047, ,10.00, , , ,88, ,31.1, ,74, ,23.1, ,67, ,19.4, , 50, ,13, ,220, ,20, ,29.34, , , , , ,30.04, ,AA, , , ,30.06, 
94846,20150816,1451,11,FEW048 SCT250, ,10.00, , , ,88, ,31.1, ,74, ,23.1, ,67, ,19.4, , 50, ,10, ,240, ,20, ,29.32, , , , , ,30.03, ,AA, , , ,30.04, 
94846,20150816,1551,11,FEW050 FEW250, ,10.00, , , ,87, ,30.6, ,72, ,22.0, ,64, ,17.8, , 46, ,13, ,210, ,23, ,29.31, , , , , ,30.01, ,AA, , , ,30.03, 
94846,20150816,1651,11,FEW250, ,10.00, , , ,86, ,30.0, ,71, ,21.9, ,64, ,17.8, , 48, ,15, ,210, ,22, ,29.31, , , , , ,30.01, ,AA, , , ,30.03, 
94846,20150816,1751,11,FEW250, ,10.00, , , ,85, ,29.4, ,71, ,21.7, ,64, ,17.8, , 49, ,14, ,220, , , ,29.31, , , , , ,30.01, ,AA, , , ,30.03, 
94846,20150816,1851,11,FEW250, ,10.00, , , ,82, ,27.8, ,71, ,21.5, ,65, ,18.3, , 56, , 7, ,200, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150816,1951,11,FEW250, ,10.00, , , ,80, ,26.7, ,71, ,21.8, ,67, ,19.4, , 65, , 7, ,200, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, 
94846,20150816,2051,11,CLR, ,10.00, , , ,79, ,26.1, ,71, ,21.7, ,67, ,19.4, , 67, , 7, ,210, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, 
94846,20150816,2151,11,CLR, ,10.00, , , ,78, ,25.6, ,71, ,21.5, ,67, ,19.4, , 69, , 5, ,230, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, 
94846,20150816,2251,11,CLR, ,10.00, , , ,76, ,24.4, ,70, ,21.1, ,67, ,19.4, , 74, , 3, ,220, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, 
94846,20150816,2351,11,FEW250, ,10.00, , , ,75, ,23.9, ,70, ,21.3, ,68, ,20.0, , 79, , 5, ,220, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, 
94846,20150817,0051,11,FEW250, ,10.00, , , ,75, ,23.9, ,70, ,21.3, ,68, ,20.0, , 79, , 6, ,220, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, 
94846,20150817,0151,11,CLR, ,10.00, , , ,73, ,22.8, ,70, ,20.9, ,68, ,20.0, , 84, , 7, ,210, , , ,29.31, , , , , ,30.01, ,AA, , , ,30.03, 
94846,20150817,0251,11,CLR, ,10.00, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, , 87, , 3, ,200, , , ,29.31, , , , , ,30.02, ,AA, , , ,30.03, 
94846,20150817,0351,11,CLR, ,10.00, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, , 90, , 3, ,180, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, 
94846,20150817,0451,11,CLR, , 9.00, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, , 90, , 0, ,000, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, 
94846,20150817,0551,11,FEW150, , 7.00, , , ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, , 5, ,190, , , ,29.34, , , , , ,30.04, ,AA, , , ,30.06, 
94846,20150817,0651,11,FEW150, ,10.00, , , ,75, ,23.9, ,70, ,21.3, ,68, ,20.0, , 79, ,10, ,210, , , ,29.34, , , , , ,30.05, ,AA, , , ,30.06, 
94846,20150817,0751,11,FEW040 FEW150, ,10.00, , , ,79, ,26.1, ,72, ,22.3, ,69, ,20.6, , 72, , 7, ,240, , , ,29.33, , , , , ,30.03, ,AA, , , ,30.05, 
94846,20150817,0851,11,FEW040, ,10.00, , , ,82, ,27.8, ,73, ,22.5, ,68, ,20.0, , 63, , 8, ,220, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, 
94846,20150817,0951,11,SCT034 SCT045, ,10.00, , , ,84, ,28.9, ,73, ,22.8, ,68, ,20.0, , 59, , 9, ,230, , , ,29.32, , , , , ,30.02, ,AA, , , ,30.04, 
94846,20150817,1051,11,SCT033 BKN041 BKN050, ,10.00, , , ,85, ,29.4, ,73, ,22.7, ,67, ,19.4, , 55, ,11, ,250, , , ,29.30, , , , , ,30.01, ,AA, , , ,30.02, 
94846,20150817,1151,11,SCT041 SCT050 BKN150, ,10.00, , , ,85, ,29.4, ,72, ,22.3, ,66, ,18.9, , 53, , 7, ,220, , , ,29.28, , , , , ,29.98, ,AA, , , ,30.00, 
94846,20150817,1251,11,SCT040 BKN050 BKN110, ,10.00, , , ,87, ,30.6, ,72, ,22.0, ,64, ,17.8, , 46, ,10, ,260, , , ,29.26, , , , , ,29.96, ,AA, ,  T, ,29.98, 
94846,20150817,1351,11,SCT040 BKN055 BKN110, ,10.00, , , ,85, ,29.4, ,72, ,22.0, ,65, ,18.3, , 51, , 6, ,240, , , ,29.24, , , , , ,29.94, ,AA, , , ,29.96, 
94846,20150817,1449,11,SCT050CB BKN100 BKN250, , 4.00, ,-RA, ,82, ,28.0, ,74, ,23.2, ,70, ,21.0, , 67, ,22, ,200, ,30, ,29.23, , , , , ,M, ,SP, , , ,29.95, 
94846,20150817,1451,11,SCT050CB BKN100 BKN250, , 2.00, ,+RA, ,80, ,26.7, ,73, ,22.5, ,69, ,20.6, , 69, ,17, ,250, ,30, ,29.24, , , , , ,29.94, ,AA, ,0.08,s,29.96, 
94846,20150817,1453,11,SCT030 SCT038 SCT065, , 5.00, ,+RA, ,77, ,25.0, ,72, ,22.0, ,69, ,20.6, , 76, ,14, ,260, ,30, ,29.24, , , , , ,M, ,SP, , , ,29.96, 
94846,20150817,1457,11,BKN034CB BKN065 OVC100, , 5.00, ,-TSRA, ,77, ,25.0, ,72, ,22.3, ,70, ,21.1, , 79, ,15, ,260, ,30, ,29.25, , , , , ,M, ,SP, , , ,29.97, 
94846,20150817,1459,11,BKN034CB BKN065 OVC100, , 5.00, ,-TSRA, ,77, ,25.0, ,72, ,22.3, ,70, ,21.1, , 79, ,15, ,250, , , ,29.25, , , , , ,M, ,SP, , , ,29.97, 
94846,20150817,1549,11,FEW050 SCT075 BKN120, ,10.00, , , ,77, ,25.0, ,70, ,21.0, ,66, ,19.0, , 69, , 3, ,060, , , ,29.25, , , , , ,M, ,SP, , , ,29.97, 
94846,20150817,1551,11,FEW050 SCT075 BKN120, ,10.00, , , ,77, ,25.0, ,70, ,21.0, ,66, ,18.9, , 69, , 3, ,080, , , ,29.25, , , , , ,29.95, ,AA, ,  T, ,29.97, 
94846,20150817,1651,11,FEW075 SCT140 BKN220, ,10.00, , , ,79, ,26.1, ,72, ,22.0, ,68, ,20.0, , 69, , 6, ,210, , , ,29.24, , , , , ,29.94, ,AA, , , ,29.96, 
94846,20150817,1751,11,FEW100 SCT140 BKN220, ,10.00, , , ,78, ,25.6, ,71, ,21.8, ,68, ,20.0, , 71, , 6, ,300, , , ,29.24, , , , , ,29.94, ,AA, , , ,29.96, 
94846,20150817,1851,11,SCT140 BKN250, ,10.00, , , ,77, ,25.0, ,70, ,21.0, ,66, ,18.9, , 69, , 3, ,350, , , ,29.24, , , , , ,29.95, ,AA, , , ,29.96, 
94846,20150817,1940,11,FEW046CB SCT060, ,10.00, , , ,76, ,24.4, ,69, ,20.8, ,66, ,18.9, , 71, , 6, ,040, , , ,29.23, , , , , ,M, ,SP, , , ,29.95, 
94846,20150817,1951,11,FEW046CB SCT060, ,10.00, , , ,76, ,24.4, ,70, ,21.1, ,67, ,19.4, , 74, , 5, ,030, , , ,29.23, , , , , ,29.93, ,AA, , , ,29.95, 
94846,20150817,2051,11,FEW021 BKN039CB OVC110, , 8.00, ,-TSRA, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, , 90, ,11, ,150, , , ,29.27, , , , , ,29.97, ,AA, ,0.02, ,29.99, 
94846,20150817,2124,11,FEW028 BKN065 OVC100, ,10.00, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 9, ,170, , , ,29.26, , , , , ,M, ,SP, , , ,29.98, 
94846,20150817,2151,11,FEW090 BKN110 OVC130, ,10.00, ,-RA, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 8, ,130, , , ,29.24, , , , , ,29.95, ,AA, ,0.02, ,29.96, 
94846,20150817,2251,11,BKN110 OVC230, ,10.00, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, , 90, , 7, ,190, , , ,29.23, , , , , ,29.93, ,AA, ,  T, ,29.95, 
94846,20150817,2351,11,FEW050 FEW110 OVC130, , 8.00, ,-RA, ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, , 90, ,11, ,210, , , ,29.23, , , , , ,29.93, ,AA, ,  T, ,29.95, 
94846,20150818,0051,11,FEW080 BKN110 OVC130, , 9.00, ,-RA, ,69, ,20.6, ,68, ,20.1, ,68, ,20.0, , 97, , 7, ,210, , , ,29.19, , , , , ,29.89, ,AA, ,0.05, ,29.91, 
94846,20150818,0151,11,BKN110 OVC160, , 9.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 6, ,200, , , ,29.17, , , , , ,29.88, ,AA, , , ,29.89, 
94846,20150818,0251,11,FEW030 BKN090 OVC110, , 9.00, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 6, ,190, , , ,29.19, , , , , ,29.89, ,AA, ,0.01, ,29.91, 
94846,20150818,0351,11,BKN110 OVC130, , 8.00, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 5, ,200, , , ,29.18, , , , , ,29.88, ,AA, ,0.04, ,29.90, 
94846,20150818,0451,11,FEW030 SCT070 OVC110, , 9.00, ,-RA, ,68, ,20.0, ,67, ,19.6, ,67, ,19.4, , 97, , 6, ,160, , , ,29.19, , , , , ,29.90, ,AA, ,  T, ,29.91, 
94846,20150818,0551,11,FEW010 SCT055 SCT120, , 9.00, , , ,68, ,20.0, ,67, ,19.2, ,66, ,18.9, , 93, , 5, ,150, , , ,29.19, , , , , ,29.89, ,AA, ,0.03, ,29.91, 
94846,20150818,0651,11,FEW055 FEW120 SCT250, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 5, ,180, , , ,29.18, , , , , ,29.89, ,AA, , , ,29.90, 
94846,20150818,0751,11,FEW010 FEW120 SCT250, ,10.00, , , ,71, ,21.7, ,67, ,19.5, ,65, ,18.3, , 81, , 5, ,160, , , ,29.16, , , , , ,29.87, ,AA, , , ,29.88, 
94846,20150818,0851,11,SCT017, ,10.00, , , ,74, ,23.3, ,69, ,20.7, ,67, ,19.4, , 79, , 8, ,200, , , ,29.15, , , , , ,29.86, ,AA, , , ,29.87, 
94846,20150818,0951,11,SCT021 SCT250, ,10.00, , , ,74, ,23.3, ,69, ,20.4, ,66, ,18.9, , 76, , 8, ,190, , , ,29.14, , , , , ,29.85, ,AA, , , ,29.86, 
94846,20150818,1034,11,BKN024, ,10.00, , , ,75, ,23.9, ,70, ,20.9, ,67, ,19.4, , 76, , 6, ,220, , , ,29.14, , , , , ,M, ,SP, , , ,29.86, 
94846,20150818,1051,11,BKN024 BKN250, ,10.00, , , ,75, ,23.9, ,69, ,20.6, ,66, ,18.9, , 74, ,10, ,210, , , ,29.14, , , , , ,29.84, ,AA, , , ,29.86, 
94846,20150818,1145,11,SCT026 BKN250, ,10.00, , , ,79, ,26.0, ,70, ,21.3, ,66, ,19.0, , 65, , 6, ,210, , , ,29.12, , , , , ,M, ,SP, , , ,29.84, 
94846,20150818,1151,11,SCT026 BKN250, ,10.00, , , ,77, ,25.0, ,70, ,21.0, ,66, ,18.9, , 69, , 6, ,190, , , ,29.11, , , , , ,29.82, ,AA, , , ,29.83, 
94846,20150818,1251,11,SCT036 BKN250, ,10.00, , , ,79, ,26.1, ,70, ,21.3, ,66, ,18.9, , 65, , 8, ,200, , , ,29.10, , , , , ,29.80, ,AA, , , ,29.82, 
94846,20150818,1351,11,SCT036 BKN045 BKN250, ,10.00, , , ,81, ,27.2, ,72, ,22.0, ,67, ,19.4, , 63, , 9, ,200, , , ,29.07, , , , , ,29.78, ,AA, , , ,29.79, 
94846,20150818,1451,11,FEW032 SCT046 SCT060, ,10.00, , , ,83, ,28.3, ,72, ,22.0, ,66, ,18.9, , 57, , 9, ,190, , , ,29.04, , , , , ,29.75, ,AA, , , ,29.76, 
94846,20150818,1551,11,SCT055 BKN250, ,10.00, , , ,81, ,27.2, ,72, ,22.3, ,68, ,20.0, , 65, ,11, ,170, , , ,29.01, , , , , ,29.71, ,AA, , , ,29.73, 
94846,20150818,1651,11,SCT033 BKN220 OVC250, ,10.00, , , ,80, ,26.7, ,73, ,22.5, ,69, ,20.6, , 69, ,15, ,160, , , ,29.00, , , , , ,29.70, ,AA, , , ,29.72, 
94846,20150818,1751,11,SCT027 SCT140 BKN220, ,10.00, , , ,79, ,26.1, ,73, ,22.7, ,70, ,21.1, , 74, ,11, ,160, ,23, ,28.99, , , , , ,29.70, ,AA, , , ,29.71, 
94846,20150818,1843,11,SCT043CB SCT065, , 8.00, , , ,78, ,25.6, ,73, ,22.9, ,71, ,21.7, , 79, ,16, ,150, , , ,28.97, , , , , ,M, ,SP, , , ,29.69, 
94846,20150818,1851,11,SCT043CB SCT065, , 7.00, , , ,77, ,25.0, ,74, ,23.1, ,72, ,22.2, , 85, ,15, ,160, , , ,28.97, , , , , ,29.68, ,AA, ,0.01, ,29.69, 
94846,20150818,1909,11,FEW030 SCT043CB, , 4.00, , , ,76, ,24.4, ,73, ,22.9, ,72, ,22.2, , 87, ,18, ,170, ,25, ,28.99, , , , , ,M, ,SP, , , ,29.71, 
94846,20150818,1916,11,FEW030 SCT043CB, , 5.00, , , ,72, ,22.2, ,70, ,21.1, ,69, ,20.6, , 90, ,24, ,160, ,32, ,28.98, , , , , ,M, ,SP, , , ,29.70, 
94846,20150818,1926,11,FEW018 BKN049CB OVC110, , 4.00, ,+TSRA BR, ,71, ,21.7, ,69, ,20.5, ,68, ,20.0, , 90, ,18, ,200, ,30, ,29.01, , , , , ,M, ,SP, , , ,29.73, 
94846,20150818,1943,11,FEW018 BKN049CB OVC070, , 5.00, ,TSRA BR, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,16, ,190, , , ,29.00, , , , , ,M, ,SP, , , ,29.72, 
94846,20150818,1951,11,FEW027 BKN048CB OVC090, , 5.00, ,TSRA BR, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,11, ,190, , , ,28.99, , , , , ,29.70, ,AA, ,0.24, ,29.71, 
94846,20150818,2021,11,FEW060 SCT110 OVC130, ,10.00, ,-RA, ,69, ,20.6, ,67, ,19.4, ,66, ,18.9, , 90, ,10, ,190, , , ,28.99, , , , , ,M, ,SP, , , ,29.71, 
94846,20150818,2051,11,SCT050 BKN070 BKN085, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 8, ,180, , , ,29.00, , , , , ,29.70, ,AA, ,0.01, ,29.72, 
94846,20150818,2149,11,FEW007 BKN047 OVC080, ,10.00, ,-RA, ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, , 87, ,14, ,170, , , ,28.99, , , , , ,M, ,SP, , , ,29.71, 
94846,20150818,2151,11,FEW007 BKN047 OVC080, ,10.00, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,13, ,170, , , ,28.99, , , , , ,29.70, ,AA, ,  T, ,29.71, 
94846,20150818,2228,11,BKN012 BKN034 OVC055, ,10.00, ,-RA, ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, , 9, ,180, , , ,28.99, , , , , ,M, ,SP, , , ,29.71, 
94846,20150818,2251,11,SCT013 BKN020 OVC027, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,11, ,180, , , ,28.99, , , , , ,29.70, ,AA, ,0.01, ,29.71, 
94846,20150818,2328,11,FEW012 SCT020 OVC070, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,10, ,180, , , ,28.98, , , , , ,M, ,SP, , , ,29.70, 
94846,20150818,2351,11,FEW012 SCT020 OVC065, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,11, ,190, , , ,28.98, , , , , ,29.68, ,AA, , , ,29.70, 
94846,20150819,0049,11,BKN010 BKN250, ,10.00, , , ,70, ,21.0, ,67, ,19.6, ,66, ,19.0, , 87, ,10, ,190, , , ,28.96, , , , , ,M, ,SP, , , ,29.68, 
94846,20150819,0051,11,BKN010 BKN250, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,11, ,190, , , ,28.96, , , , , ,29.66, ,AA, , , ,29.68, 
94846,20150819,0121,11,SCT013, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,11, ,190, , , ,28.95, , , , , ,M, ,SP, , , ,29.67, 
94846,20150819,0151,11,FEW032 SCT039 OVC060, ,10.00, , , ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, ,10, ,200, , , ,28.95, , , , , ,29.65, ,AA, , , ,29.67, 
94846,20150819,0251,11,FEW049 SCT075 OVC250, ,10.00, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, , 90, ,10, ,200, , , ,28.95, , , , , ,29.64, ,AA, , , ,29.66, 
94846,20150819,0351,11,FEW110 OVC240, ,10.00, , , ,69, ,20.6, ,68, ,19.8, ,67, ,19.4, , 93, ,11, ,170, , , ,28.92, , , , , ,29.62, ,AA, , , ,29.63, 
94846,20150819,0451,11,FEW020 SCT050 BKN075, ,10.00, , , ,70, ,21.1, ,68, ,20.0, ,67, ,19.4, , 90, ,13, ,190, , , ,28.95, , , , , ,29.65, ,AA, , , ,29.66, 
94846,20150819,0551,11,SCT023 BKN035 BKN075, ,10.00, , , ,71, ,21.7, ,68, ,20.2, ,67, ,19.4, , 87, ,11, ,200, ,20, ,28.95, , , , , ,29.65, ,AA, , , ,29.66, 
94846,20150819,0604,11,BKN020 BKN037 OVC075, ,10.00, , , ,71, ,21.7, ,68, ,20.2, ,67, ,19.4, , 87, ,13, ,200, ,20, ,28.95, , , , , ,M, ,SP, , , ,29.66, 
94846,20150819,0651,11,BKN016 BKN028 BKN075, ,10.00, , , ,72, ,22.2, ,69, ,20.4, ,67, ,19.4, , 84, ,11, ,200, , , ,28.95, , , , , ,29.65, ,AA, , , ,29.66, 
94846,20150819,0751,11,BKN018 BKN024 OVC030, ,10.00, , , ,72, ,22.2, ,69, ,20.7, ,68, ,20.0, , 87, , 9, ,200, , , ,28.93, , , , , ,29.63, ,AA, , , ,29.65, 
94846,20150819,0851,11,FEW014 BKN019 BKN030, ,10.00, , , ,71, ,21.7, ,65, ,18.5, ,62, ,16.7, , 73, ,11, ,230, ,21, ,28.96, , , , , ,29.66, ,AA, , , ,29.68, 
94846,20150819,0911,11,FEW019 SCT024 BKN036, ,10.00, , , ,72, ,22.2, ,64, ,17.5, ,58, ,14.4, , 62, ,18, ,240, ,28, ,28.96, , , , , ,M, ,SP, , , ,29.68, 
94846,20150819,0951,11,FEW020 SCT075 SCT250, ,10.00, , , ,72, ,22.2, ,61, ,16.3, ,54, ,12.2, , 53, ,14, ,250, ,25, ,28.97, , , , , ,29.68, ,AA, , , ,29.69, 
94846,20150819,1051,11,FEW020 SCT250, ,10.00, , , ,72, ,22.2, ,62, ,16.6, ,55, ,12.8, , 55, ,16, ,220, ,26, ,28.99, , , , , ,29.70, ,AA, , , ,29.71, 
